지번주소,도로명주소,도로명우편번호,사업자명,경도,위도
서울특별시 성동구 행당동 4-15번지,서울특별시 성동구 마조로1가길 4 (행당동),,도깨비 PC방,127.039581541457,37.5602780838591
서울특별시 성동구 금호동3가 1304,서울특별시 성동구 장터길 19 (금호동3가),,인디고PC방 금호본점,127.018033514449,37.5484801801775
서울특별시 성동구 행당동 19-50번지,,,icon,,
서울특별시 성동구 행당동 19-46,"서울특별시 성동구 마조로5길 7, 지하1층 (행당동)",4760,TEN PC방,127.040381543832,37.5599355242388
서울특별시 성동구 성수동2가 506-0번지,서울특별시 성동구 성덕정길 84  (성수동2가),,N-JOY,127.052762758573,37.5377619313618
서울특별시 성동구 행당동 19-54번지,"서울특별시 성동구 마조로 17 (행당동, 한양시장)",4760,본스PC방 (BONS PC),127.040469845279,37.5595557237992
서울특별시 성동구 도선동 167,"서울특별시 성동구 왕십리로24길 27, 2층 (도선동)",4708,형네 PC방,127.034286098898,37.5648418461351
서울특별시 성동구 용답동 1-6,"서울특별시 성동구 천호대로 312, 2층 (용답동, 태광빌딩)",4805,하투PC,127.054560923079,37.5649822509522
서울특별시 성동구 금호동3가 210 2층,"서울특별시 성동구 독서당로 329, 2층 (금호동3가)",4730,시티 PC,127.025502304004,37.5482750875088
서울특별시 성동구 행당동 19-101,"서울특별시 성동구 마조로 7, 지하1층 (행당동)",4760,레벨업(LEVEL UP)PC CAFE,127.040443630196,37.5585875213707
서울특별시 광진구 중곡동 164-1,"서울특별시 광진구 능동로 373, 3층 (중곡동)",4909,루미너스PC방,127.082267149875,37.5627301037268
서울특별시 광진구 화양동 212,서울특별시 광진구 광나루로 392 (화양동),5009,넥스트PC카페,127.073123076689,37.547301943571
서울특별시 광진구 중곡동 558-2 진웅빌딩,"서울특별시 광진구 면목로 195, 진웅빌딩 (중곡동)",4902,두꺼비 PC,127.083087020661,37.5705440453956
서울특별시 광진구 화양동 111-102번지 아스하임,"서울특별시 광진구 광나루로 382, 지하1,2층 (화양동, 아스하임)",5009,G PRO PC&CAFE,127.072065060154,37.5474599984908
서울특별시 광진구 중곡동 239-82,"서울특별시 광진구 긴고랑로 17-1, 1층 (중곡동)",4912,팝콘PC,127.078419008082,37.5638221169316
서울특별시 광진구 자양동 779-3 금강태극빌,"서울특별시 광진구 아차산로 353, 금강태극빌 2층 (자양동)",5026,구의 PC,127.08209431704,37.5372444977042
서울특별시 광진구 중곡동 79-3,"서울특별시 광진구 용마산로 52, 2층 201호 (중곡동)",4949,아지트PC,127.088006200556,37.5583365801856
서울특별시 광진구 중곡동 150-183,"서울특별시 광진구 긴고랑로 95, 1층 (중곡동)",4936,놀이터 PC,127.086247142946,37.5603553001425
서울특별시 광진구 중곡동 241-30,"서울특별시 광진구 긴고랑로 31, 지하층 (중곡동)",4910,노라조PC,127.08002793085,37.5632779168085
서울특별시 광진구 자양동 8-1,"서울특별시 광진구 아차산로 220, 지하1층 (자양동)",5072,메가 PC방,127.067657144585,37.5406341134418
서울특별시 광진구 군자동 361-28,"서울특별시 광진구 광나루로 375-1, 2층 (군자동)",5005,앤유PC 세종대점,127.071743335135,37.5481605406369
서울특별시 광진구 중곡동 157-1 공영빌딩,"서울특별시 광진구 능동로 314, 공영빌딩 지하1층 (중곡동)",4929,레벨업 PC CAFE,127.080039873331,37.5576188388403
서울특별시 광진구 자양동 219-5,"서울특별시 광진구 아차산로 360, 201호 (자양동)",5055,라이온 PC,127.082634313783,37.5364830461728
서울특별시 광진구 자양동 636-11 그랜드 아파트,"서울특별시 광진구 뚝섬로52길 7, 그랜드 아파트 지하1층 (자양동, 그랜드 아파트)",5100,맥PC카페 자양점,127.079629698305,37.531532669959
서울특별시 광진구 자양동 626-3 아스하임,"서울특별시 광진구 자양로13길 8 (자양동, 아스하임)",5056,놀이터PC,127.083208933655,37.535732559894
서울특별시 광진구 중곡동 92-9 창성빌딩,"서울특별시 광진구 용마산로 16, 창성빌딩 (중곡동)",4950,모아 PC,127.088619127555,37.5550506355341
서울특별시 광진구 화양동 17-16번지 아스하임,"서울특별시 광진구 군자로 43, 아스하임 지하1층 (화양동)",5008,비원 PC방,127.070101890144,37.5471665537169
서울특별시 광진구 중곡동 113-7,"서울특별시 광진구 천호대로129길 29, 2층 (중곡동)",4952,1%PC아레나,127.091123493697,37.5531645632465
