id,road_address,business_name,longitude,latitude,category
201,서울특별시 서대문구 홍은중앙로 85,홍은제1동주민센터,126.947145325465,37.5988529944452,주민센터
202,서울특별시 서대문구 모래내로 334,홍은제2동주민센터,126.934150447819,37.5801082528102,주민센터
203,서울특별시 서대문구 모래내로15길 37,남가좌제1동주민센터,126.919715860709,37.5732568982209,주민센터
204,서울특별시 서대문구 증가로10길 28,남가좌제2동주민센터,126.923866851427,37.5784340585659,주민센터
205,서울특별시 서대문구 수색로 100-55,북가좌제1동주민센터,126.910190726399,37.5743026681567,주민센터
206,서울특별시 서대문구 응암로1길 10,북가좌제2동주민센터,126.91117553417,37.5814909121309,주민센터
207,서울특별시 마포구 만리재옛길 84,공덕동주민센터,126.96003281586,37.5501741666078,주민센터
208,서울특별시 마포구 마포대로7길 18,아현동주민센터,126.95221232191,37.5471204792664,주민센터
209,서울특별시 마포구 도화길 37,도화동주민센터,126.949875334039,37.5415310624674,주민센터
210,서울특별시 마포구 토정로31길 31,용강동주민센터,126.942707100815,37.5423155461478,주민센터
211,서울특별시 마포구 신촌로26길 10,대흥동주민센터,126.942320769699,37.555858987325,주민센터
212,서울특별시 마포구 숭문길 14,염리동주민센터,126.945647786884,37.5470741218797,주민센터
213,서울특별시 마포구 독막로 192,신수동주민센터,126.935233406875,37.5470464340792,주민센터
214,서울특별시 마포구 독막로 165,서강동주민센터,126.932061794829,37.5477347268018,주민센터
215,서울특별시 마포구 동교로15길 7,서교동주민센터,126.914589703589,37.5551104839438,주민센터
216,서울특별시 마포구 월드컵로5길 11,합정동주민센터,126.911826311014,37.5516004181515,주민센터
217,서울특별시 마포구 포은로6길 10,망원제1동주민센터,126.905591296196,37.5555883684512,주민센터
218,서울특별시 마포구 방울내로7길 11,망원제2동주민센터,126.902317132042,37.560311343846,주민센터
219,서울특별시 마포구 성미산로29길 17-9,연남동주민센터,126.922021367001,37.5645040121586,주민센터
220,서울특별시 마포구 성산로4길 15,성산제1동주민센터,126.907895665906,37.563368493241,주민센터
221,서울특별시 마포구 월드컵북로30길 22,성산제2동주민센터,126.908969523737,37.5686138420865,주민센터
222,서울특별시 마포구 매봉산로2길 16,상암동주민센터,126.894672999175,37.5783343152327,주민센터
223,서울특별시 양천구 목동서로 192,목1동주민센터,126.871189773004,37.5303656308038,주민센터
224,서울특별시 양천구 목동중앙본로 120,목2동주민센터,126.871701493477,37.5461435933542,주민센터
225,서울특별시 양천구 목동중앙남로16나길 55,목3동주민센터,126.864436156194,37.5447411807229,주민센터
226,서울특별시 양천구 목동중앙로 25,목4동주민센터,126.868422907741,37.5324416397205,주민센터
227,서울특별시 양천구 목동서로 41,목5동주민센터,126.88171654872,37.537183341198,주민센터
228,서울특별시 양천구 곰달래로1길 38,신월1동주민센터,126.831527287922,37.5328062560998,주민센터
229,서울특별시 양천구 중앙로53길 47,신월2동주민센터,126.844569461617,37.5249742617031,주민센터
230,서울특별시 양천구 남부순환로54길 5,신월3동주민센터,126.829082167184,37.5336317527648,주민센터
231,서울특별시 양천구 오목로5길 34,신월4동주민센터,126.840081055666,37.5246958066952,주민센터
232,서울특별시 양천구 화곡로4길 10,신월5동주민센터,126.82717428618,37.5385821309704,주민센터
233,서울특별시 양천구 남부순환로83길 53,신월6동주민센터,126.845086473562,37.5180156016829,주민센터
234,서울특별시 양천구 지양로14길 17,신월7동주민센터,126.832928150264,37.5242450448382,주민센터
235,서울특별시 양천구 중앙로32길 1,신정1동주민센터,126.854286078199,37.5185718753061,주민센터
236,서울특별시 양천구 목동동로 154,신정2동주민센터,126.870674007105,37.5192141795428,주민센터
237,서울특별시 양천구 중앙로 209,신정3동주민센터,126.854789187328,37.5151471525982,주민센터
238,서울특별시 양천구 오목로34길 5,신정4동주민센터,126.855802998197,37.5245603552186,주민센터
239,서울특별시 양천구 목동서로 353,신정6동주민센터,126.864388634123,37.5170567070217,주민센터
240,서울특별시 양천구 목동동로 37,신정7동주민센터,126.859671273515,37.5143994546524,주민센터
241,서울특별시 강서구 양천로67가길 63,염창동주민센터,126.870965709884,37.5537713605699,주민센터
242,서울특별시 강서구 공항대로53가길 55,등촌제1동주민센터,126.858909826177,37.5558286920144,주민센터
243,서울특별시 강서구 등촌로 143,등촌제2동주민센터,126.862503524329,37.5426582697335,주민센터
244,서울특별시 강서구 화곡로63길 96,등촌제3동주민센터,126.847918503729,37.5588877147909,주민센터
245,서울특별시 강서구 초록마을로5길 29,화곡본동주민센터,126.847663387088,37.5440482285823,주민센터
246,서울특별시 강서구 곰달래로 79,화곡제1동주민센터,126.841592468912,37.5305085792254,주민센터
247,서울특별시 강서구 곰달래로37길 13,화곡제2동주민센터,126.85448849162,37.5318278393342,주민센터
248,서울특별시 강서구 강서로33가길 17,화곡제3동주민센터,126.838413904522,37.5425263107981,주민센터
249,서울특별시 강서구 곰달래로57가길 26,화곡제4동주민센터,126.860748859236,37.5348023810775,주민센터
250,서울특별시 강서구 공항대로46길 105,화곡제6동주민센터,126.850960883259,37.5515423429894,주민센터
251,서울특별시 강서구 곰달래로25길 45,화곡제8동주민센터,126.848330353668,37.5326957734345,주민센터
252,서울특별시 강서구 우현로 34,우장산동주민센터,126.84183628546,37.5482885936639,주민센터
253,서울특별시 강서구 허준로 30,가양제1동주민센터,126.844704641864,37.5694881576939,주민센터
254,서울특별시 강서구 허준로 93,가양제2동주민센터,126.851271247021,37.567398916698,주민센터
255,서울특별시 강서구 허준로 202,가양제3동주민센터,126.860557684934,37.5610869730624,주민센터
256,서울특별시 강서구 강서로47길 54,발산제1동주민센터,126.833177427574,37.5531162952955,주민센터
257,서울특별시 강서구 송정로 45,공항동주민센터,126.810074279462,37.5587828080206,주민센터
258,서울특별시 강서구 방화대로 330,방화제1동주민센터,126.81705095373,37.5703425089832,주민센터
259,서울특별시 강서구 개화동로21길 52,방화제2동주민센터,126.805829896606,37.5717239203209,주민센터
260,서울특별시 강서구 금낭화로24길 5,방화제3동주민센터,126.813657528897,37.5787189637477,주민센터
261,서울특별시 구로구 신도림로 40,신도림동주민센터,126.880595187662,37.5077799888291,주민센터
262,서울특별시 구로구 구일로4길 57,구로제1동주민센터,126.87578825879,37.4930400779698,주민센터
263,서울특별시 구로구 구로동로 141,구로제2동주민센터,126.883399005517,37.4913197035995,주민센터
264,서울특별시 구로구 디지털로31길 109,구로제3동주민센터,126.890329956186,37.4873470419847,주민센터
265,서울특별시 구로구 구로동로28길 94,구로제4동주민센터,126.88914890381,37.4915766195207,주민센터
266,서울특별시 구로구 구로중앙로28길 66,구로제5동주민센터,126.889337826242,37.5001031095616,주민센터
267,서울특별시 구로구 우마2길 35,가리봉동주민센터,126.889642081371,37.4825498854275,주민센터
268,서울특별시 구로구 중앙로3길 18-8,고척제1동주민센터,126.862788448143,37.5004044830797,주민센터
269,서울특별시 구로구 중앙로15길 22,고척제2동주민센터,126.858605261153,37.5066920780918,주민센터
270,서울특별시 구로구 경인로33길 51,개봉제1동주민센터,126.851138791482,37.5002412611033,주민센터
271,서울특별시 구로구 개봉로16가길 17,개봉제2동주민센터,126.856590641478,37.4907133787792,주민센터
272,서울특별시 구로구 개봉로3길 47-5,개봉제3동주민센터,126.853838305598,37.4859944046897,주민센터
273,서울특별시 구로구 경인로27길 7,오류제1동주민센터,126.845121920929,37.4970283791018,주민센터
274,서울특별시 구로구 오류로 45,오류제2동주민센터,126.83950452972,37.4887870351054,주민센터
275,서울특별시 구로구 오리로15길 32,수궁동주민센터,126.83147678043,37.4938915011652,주민센터
276,서울특별시 구로구 연동로 191-19,항동주민센터,126.822446055365,37.4790900449838,주민센터
277,서울특별시 금천구 가산로 129,가산동주민센터,126.8917817099,37.4768918173319,주민센터
278,서울특별시 금천구 시흥대로123길 11,독산제1동주민센터,126.8970437257,37.4702190458977,주민센터
279,서울특별시 금천구 독산로 179,독산제2동주민센터,126.9034824605,37.4631474004015,주민센터
