정류장명,위도,경도
대방동주공아파트,37.50905279,126.92888
노량진신한은행,37.51215539,126.9441708
노량진한국법학교육원,37.5123537,126.9443313
7호선신대방삼거리역2번출구.국민은행,37.498836,126.928523
푸른초장교회,37.4977131,126.9300251
백경세탁소,37.49659074,126.9307149
빙수골공영주차장,37.49529931,126.932011
선재유통,37.49455452,126.9327547
영은교회,37.4943795,126.9339921
갑을명가아파트,37.49360122,126.9344802
당곡중.고등학교,37.49289802,126.9354998
사자암,37.49371671,126.936405
동작하이슈퍼,37.49491806,126.9367297
제일성민교회,37.49533743,126.9374011
보문사,37.49612024,126.9386456
동아아파트,37.4963535,126.9401507
행복유치원,37.49575211,126.9412494
동아아파트,37.49660586,126.9401307
보문사,37.49618689,126.9385856
사당1동주민센터입구,37.4840874,126.9787426
노들역5번출구앞,37.512541,126.952533
한강대교남단(가상),37.51421559,126.9554511
한강대교남단(가상),37.51461663,126.9555809
동작대교남단(가상),37.50572365,126.9735854
동작대교남단(가상),37.50614095,126.9739596
청호아파트,37.500751,126.963789
푸르지오후문,37.501598,126.964318
푸르지오상가,37.503417,126.965036
흑석한강푸르지오,37.504296,126.965352
흑석동주민센터,37.50586692,126.9664605
대방중학교,37.495492,126.914493
상도감리교회.보건소,37.50549486,126.9413119
수도여고,37.49355475,126.9152513
동작구민체육센터.기상청,37.4942401,126.9172421
동작구민체육센터.기상청,37.49441397,126.9171797
수도여고,37.493877,126.91488
대방중학교,37.49553129,126.9145762
정금마을,37.49383867,126.9812176
경동아파트,37.50948414,126.9537175
동양중학교,37.50911421,126.9548037
극락정사,37.50804792,126.9518057
흑석역,37.509202,126.962302
중앙대병원,37.50743565,126.9603642
상도역1번출구,37.50258556,126.9478369
봉천고개관악현대아파트,37.49134514,126.9566012
동작대교(가상),37.50511884,126.9797337
상도3동주민센터,37.49950352,126.9298934
양녕공영주차장,37.49671925,126.936145
두산위브아파트,37.48487779,126.9708755
서울교(가상),37.52034469,126.9159846
보라매역.동작세무서,37.499231,126.920193
여의교(가상),37.51551756,126.9279151
보라매역.동작세무서,37.49799255,126.9202294
한강대교(가상),37.51411978,126.9571941
신남성초교입구,37.48770913,126.9645406
삼호.오네뜨아파트,37.48660372,126.9653451
사당5동주민센터,37.485085,126.967507
구로디지털단지역,37.4839346,126.9024471
구로디지털단지역,37.483978,126.902468
사당자동차학원,37.471303,126.983297
사당역,37.474823,126.981722
서울미술고.인헌중고,37.47646634,126.9655544
낙성대입구,37.47790968,126.9618757
행운동주민센터,37.47984444,126.956869
서울대입구역5번출구,37.48162815,126.9510142
KT관악지점,37.482039,126.947188
봉천역.관악초등학교,37.48244,126.943153
KT&G관악지점,37.48447547,126.9373129
신림사거리.신림역,37.48414928,126.9278542
남부초등학교,37.483405,126.922045
호림박물관,37.482723,126.918377
난곡입구,37.482236,126.915721
관악구보훈회관.신림푸르지오,37.48136167,126.9112397
천주교성령봉사회관.등불교회,37.48075541,126.9079579
KT구로지사,37.480267,126.904998
난곡입구,37.481941,126.916138
남서울중학교.성보중고등학교,37.482817,126.921012
신림사거리.신림역,37.4838178,126.9280626
KT&G관악지점,37.484533,126.936125
봉천역.관악초등학교,37.482057,126.943115
KT관악지점,37.48148289,126.9484611
봉천사거리,37.480368,126.954587
낙성대동,37.479278,126.957392
낙성대입구,37.47784448,126.9608875
인헌중고.서울미술고,37.475655,126.966623
예술인마을.사당초등학교,37.475937,126.973885
남서울농협남현동지점,37.47637096,126.9773009
서울대학교,37.46674146,126.9479523
서울대학교,37.466827,126.948727
서울여상.서울문영여중고앞,37.47316048,126.9533001
관악구청,37.47798198,126.9524978
봉천사거리.봉천중앙시장,37.48288738,126.9542258
봉원중학교.행운동우성아파트,37.48490109,126.9559129
관악푸르지오아파트,37.48770344,126.9581661
성현동동아아파트,37.48840165,126.9577326
봉원중학교.행운동우성아파트,37.484857,126.955342
봉천사거리.봉천중앙시장,37.483155,126.953838
관악구청,37.47935,126.952188
관악경찰서.관악소방서,37.475253,126.952572
서울여상.서울문영여중고앞,37.473002,126.952845
신림중.삼성고.관악아트홀·도서관,37.47055,126.944132
서울산업정보학교.삼성교,37.47101429,126.9411248
신성초등학교,37.471078,126.937427
서울대벤처타운역1번출구,37.47320697,126.9336863
쑥고개입구,37.47619171,126.9374951
서원역1번출구,37.47864981,126.9323857
신림사거리,37.48192579,126.9300715
신림동별빛거리입구,37.485847,126.929633
당곡역.보라매공원.보라매병원,37.49044,126.92762
당곡역2번출구.롯데백화점관악점,37.490008,126.927485
신림동별빛거리입구,37.486415,126.929057
신림사거리,37.4827671,126.9296378
서원역,37.477918,126.932724
서림동주민센터.신화단지,37.475874,126.936618
서울대벤처타운역.삼성동시장,37.47271275,126.9329597
대학동고시촌입구,37.470773,126.936456
서울산업정보학교.삼성교,37.47057382,126.9420277
관악산입구.관악아트홀·중앙도서관,37.467758,126.946871
당곡역.당곡사거리.롯데백화점,37.49100414,126.9270747
사당역4번출구,37.47554085,126.981359
남현동홈플러스앞,37.472373,126.98253
남태령역,37.46557,126.987784
낙성대입구,37.47829314,126.9579938
삼성동주민센터,37.470005,126.933025
미림고개,37.468114,126.931983
미림여고.미림여자정보과학고,37.465575,126.931333
신우초등학교,37.462721,126.931693
삼성산성지,37.458825,126.929865
산장아파트,37.459955,126.927725
삼성산주공아파트,37.461345,126.925109
산복터널.관악산휴먼시아2단지,37.458697,126.922015
산복터널.관악산휴먼시아2단지,37.459082,126.922572
삼성산주공아파트,37.46110627,126.925091
산장아파트,37.459798,126.9275
삼성산성지,37.458613,126.92989
신우초등학교,37.46241072,126.9319561
미림여고.미림여자정보과학고,37.46511295,126.9316212
미림고개.고시촌입구,37.467637,126.932
서울대벤처타운역,37.470692,126.933592
쑥고개,37.47853539,126.9403975
e편한세상서울대입구아파트,37.47953,126.942828
영락고교.영락의료과학고,37.47921263,126.9456223
생모리츠타운,37.479052,126.94776
관악구청,37.478727,126.950798
생모리츠타운,37.479247,126.947667
영락고교.영락의료과학고,37.479465,126.945438
e편한세상서울대입구아파트,37.479723,126.942933
쑥고개,37.47862692,126.9401212
은천교,37.48623002,126.9358165
봉일시장,37.486138,126.938717
은천초등학교,37.48608434,126.9424345
두산.벽산아파트.서울관광고등학교,37.48678625,126.9452561
현대시장앞,37.486675,126.948496
관악동부센트레빌아파트앞,37.48623951,126.9519972
중앙동성당앞,37.485802,126.954663
중앙동성당앞,37.485921,126.955195
관악동부센트레빌아파트앞,37.48647441,126.9513016
대학동고시촌입구,37.470437,126.939236
벽산.두산아파트.서울관광고등학교,37.48696463,126.9451745
은천초등학교,37.48632,126.942447
봉일시장,37.48626234,126.9389873
은천교,37.486487,126.93555
신림청소년독서실.신림체육센터,37.480922,126.914797
난곡우체국사거리,37.477188,126.915602
신일교회앞,37.475448,126.916767
세이브마트앞,37.473862,126.918037
남강중고등학교입구,37.47225742,126.9195219
우림시장.난곡보건분소,37.470547,126.919998
난우중학교입구,37.46669197,126.9205408
신림복지관앞,37.46528249,126.9196774
신림복지관앞,37.465357,126.919495
난우중학교입구,37.467392,126.920348
우림시장.난곡보건분소,37.47066711,126.9197418
남강중고등학교입구,37.472558,126.919146
세이브마트앞,37.473958,126.917433
신일교회앞,37.475399,126.916574
난곡우체국사거리,37.47698086,126.9154306
신림청소년독서실.신림체육센터,37.4803153,126.9146625
KT구로지사,37.48127456,126.9053999
골목시장앞,37.48150941,126.90538
조원동주민센터,37.483437,126.907417
조원동주민센터,37.483185,126.907055
신대방역,37.48657947,126.9130032
신대방역,37.48667,126.912694
보라매공원입구,37.4891229,126.9174897
보라매공원입구,37.489435,126.917802
보라매갑을아파트,37.48964863,126.9220386
롯데관악점,37.48973,126.925162
롯데관악점,37.49013,126.925707
당곡역,37.48929951,126.9270622
당곡중학교,37.48797335,126.9304831
당곡중학교,37.48795,126.93191
봉현초등학교,37.49071575,126.9554673
동아아파트105동앞,37.49053,126.955413
관악드림타운115동,37.490522,126.952787
관악드림타운115동,37.490144,126.953011
관악드림타운북문,37.49160078,126.9512768
관악드림타운북문,37.491545,126.951076
구암중학교,37.492466,126.948341
구암중학교,37.492287,126.948465
벽산아파트.적십자남부봉사관,37.492953,126.946532
벽산아파트.적십자남부봉사관,37.493053,126.946158
벽산블루밍벽산아파트303동앞,37.491943,126.94437
구로디지털단지역,37.483824,126.902687
현대시장,37.48688113,126.9478365
서울대입구역,37.480108,126.95273
신봉초등학교입구,37.48419,126.946823
구암초등학교,37.48918809,126.9461217
은천동벽산블루밍아파트105동,37.48936819,126.9458637
은천동두산아파트3단지,37.484362,126.946547
봉일시장,37.48507287,126.9372434
봉천역,37.48302172,126.9420825
현대시장,37.48767895,126.9465909
현대시장,37.487438,126.946518
관악우체국.에이치플러스양지병원,37.48484806,126.933157
관악우체국.에이치플러스양지병원,37.48445247,126.9331483
보라매삼성아파트.모자원고개,37.4945144,126.9273976
조원동기점,37.48352961,126.9058409
관악산휴먼시아.신림푸르지오2차,37.46038,126.919524
관악산휴먼시아아파트1단지입구,37.46092763,126.9219633
관악산휴먼시아아파트1단지입구,37.460993,126.92163
난향동주민센터,37.461001,126.919167
서울대정문,37.465733,126.94839
법대.사회대입구,37.462798,126.948992
자연대.행정관입구,37.46027459,126.9488328
농생대,37.457163,126.94917
공대입구,37.454936,126.949846
신소재,37.453496,126.950227
제2공학관,37.448828,126.95205
유회진학술정보관.제1공학관,37.451283,126.952595
유전공학연구소.반도체공동연구소,37.45401037,126.9539021
교수회관입구,37.45607086,126.9553488
관악사삼거리,37.460787,126.956725
국제대학원,37.46417722,126.9553135
수의대입구.보건대학원앞,37.466119,126.954632
경영대.행정대학원,37.466135,126.952053
경영대.행정대학원,37.46580585,126.9509996
수의대입구.보건대학원앞,37.46583771,126.9546455
국제대학원,37.46371,126.954927
관악사삼거리,37.460528,126.95666
공동기기원,37.45511895,126.9544666
유전공학연구소.반도체공동연구소,37.453746,126.953553
에너지자원연구소,37.45359525,126.9522142
공대입구,37.455364,126.9498964
농생대,37.45711284,126.9493877
자연대.행정관입구,37.45999,126.948957
문화관입구,37.46148685,126.9494504
법대.사회대입구,37.46326,126.949075
서울대정문,37.465375,126.948633
우방아파트,37.489233,126.919247
은천성결교회,37.488327,126.921427
남부초교후문,37.486717,126.92264
봉림교,37.48477707,126.9245167
봉림교,37.48497178,126.9246318
남부초교후문,37.486452,126.922237
청담고시원,37.471038,126.940757
우리슈퍼,37.472345,126.939338
명호고시원,37.473505,126.938728
동작마트,37.474283,126.93835
제일성도교회,37.47483346,126.9404393
삼양슈퍼,37.47502442,126.9420978
금성마트용천사,37.47502927,126.9428078
삼양슈퍼,37.47493431,126.9421136
제일성도교회,37.47465776,126.940479
동작마트,37.474938,126.938032
고시촌입구,37.470302,126.93784
대학동치안센터,37.46904,126.93765
대학동노인정,37.46735,126.93757
금호타운아파트,37.46574,126.93766
금호타운아파트,37.46571,126.93783
대학동노인정,37.46715911,126.9376869
대학동치안센터,37.46893795,126.9377736
서울대입구역,37.48070059,126.952444
청림동현대아파트,37.491334,126.957561
청림동현대아파트,37.491948,126.959384
보성운수기종점,37.464132,126.919021
난곡공영차고지,37.463938,126.918963
한남운수대학동차고지,37.47037897,126.9398176
한남운수대학동차고지,37.470195,126.93969
제2공학관,37.44808487,126.9521426
건설환경종합연구소앞,37.447203,126.949693
봉일시장,37.485532,126.937288
보라매공영주차장,37.48870449,126.9342323
당곡중고교,37.49112294,126.9340425
연희빌라,37.492583,126.933808
재넘이고개,37.492825,126.935368
연희빌라,37.49253,126.933738
당곡중고교,37.49113277,126.933883
보라매공영주차장,37.48872606,126.9341339
신림사거리.신림역,37.4841991,126.928276
신사동주민센터.신사시장,37.4855926,126.9178057
건영유치원,37.48505,126.914593
신대방역,37.48644841,126.9136841
난곡사거리,37.48327404,126.9143778
난곡사거리,37.48277,126.914237
신대방역,37.48636536,126.9134841
신사시장.평화교회,37.484465,126.913877
신사시장.선한이웃교회,37.48452751,126.914038
신림청소년독서실.신림체육센터,37.48040043,126.9148891
신사동진양빌딩앞,37.487695,126.914612
호림박물관,37.48236721,126.9186189
보성운수차고지맞은편,37.46467082,126.9192632
조원아파트,37.484088,126.90782
성원홈아파트,37.49023106,126.9344142
성원홈아파트,37.49020396,126.9343
신림빗물펌프장,37.484773,126.907633
봉천사거리.위버폴리스,37.48279341,126.9535723
서원동승리교앞,37.481586,126.929906
서울난향초등학교.난향동주민센터,37.46273678,126.9188889
은천길입구,37.486647,126.93361
대학동샘말공원,37.46513827,126.9383465
서울대학교.치과병원.동물병원,37.46927442,126.9520816
서울대학교.치과병원.동물병원,37.470034,126.951937
신림2교,37.477526,126.93678
서울대학교,37.46766096,126.9496319
신림역2번출구,37.48332204,126.9298972
벽산블루밍아파트종점,37.492105,126.944636
청림동현대아파트입구,37.491076,126.957416
아카시아마을.민방위교육장,37.47207654,126.911063
난향동공영차고지,37.46347841,126.9189073
청림동푸르지오아파트121동앞,37.48558671,126.9606641
보명사.법화사,37.47607349,126.9248319
현대아파트후문,37.47525514,126.9304689
GS편의점.소망유통,37.46931873,126.9686577
국사봉,37.491065,126.941744
봉천역,37.483597,126.940902
뉴서울아파트,37.471416,126.911122
푸르지오122동,37.4860982,126.9596642
승산밝은빛교회.구무림비디오,37.47572798,126.9242273
코사마트,37.47621916,126.9302023
인수당약국,37.47016743,126.9681362
벽산아파트후문.만물슈퍼,37.49078823,126.9418504
신협,37.48319505,126.9465738
쌍용아파트후문,37.47267719,126.9117542
관악로입구,37.48642653,126.9580221
한마음슈퍼,37.47531751,126.9234985
미성빌라,37.47707707,126.9302988
우리현대마트,37.47107829,126.9675399
우리슈퍼,37.49038376,126.9421119
두산아파트입구,37.484773,126.9468248
벽산아파트501동.적십자센터,37.49290535,126.9465804
신라놀이터,37.47324818,126.9125495
충남슈퍼.생각대로통신,37.47491876,126.9227888
혜성세탁소,37.47738346,126.9303177
동인약국.인헌중고입구,37.47197203,126.9669822
수정슈퍼,37.48980254,126.942101
현대시장,37.48707357,126.9469476
벽산아파트,37.49229316,126.9438939
두영아파트,37.47429887,126.913775
삼성산주공정문,37.46106287,126.926287
서울대입구역2호선,37.48246641,126.953836
제일교회입구,37.47452632,126.9220871
GS편의점,37.47843794,126.930639
오리사랑,37.47374176,126.9668389
서울관광고등학교,37.48907524,126.9418664
구암초등학교정문,37.48816638,126.9464345
현대홈타운아파트,37.47968636,126.9637778
미성중학교,37.4755708,126.9131844
삼성산주공307동앞,37.46171592,126.9273355
관악프라자,37.48357602,126.9547331
남강중고등학교입구,37.47414559,126.9213944
동산교회,37.47900154,126.9297927
인헌연세약국,37.47506636,126.9667445
산성교회,37.48867229,126.9415478
방앗간,37.48997114,126.9460929
낙성대역,37.47779001,126.9624207
라이프아파트,37.47717334,126.9136959
2단지종합상가,37.463576,126.926319
애동유치원,37.47426917,126.9202354
서강약국,37.47947091,126.9281245
인헌시장입구,37.47542833,126.965772
경천교회,37.48802746,126.9404797
대학원생활관,37.46233612,126.9573923
성현동주민센터,37.489861,126.947285
사랑의병원,37.47962441,126.9564304
신림고등학교,37.47768059,126.9160901
203동앞,37.4644447,126.9264977
관악로입구,37.48627596,126.9577949
세이브마트,37.47417629,126.9188188
동부아파트,37.48130124,126.9284314
파리바게트.낙성대지하철,37.476139,126.964373
국회단지입구,37.48659952,126.9393195
학부생활관,37.463749,126.958073
구암어린이집앞,37.49095584,126.9476358
낙성대역,37.47787569,126.9626593
난곡터널,37.478035,126.918397
광신고등학교.주공1단지,37.466028,126.927109
우성아파트103동,37.48609174,126.9592458
난우초등학교,37.47594711,126.9177304
삼모타워앞.건강보험관악지사,37.48240061,126.9284597
인헌초등학교,37.47710724,126.9617606
은천교앞,37.48640037,126.935882
BK국제관,37.465448,126.95791
관악드림타운2단지.관악선의복지관,37.49193954,126.9469498
현대홈타운아파트,37.47912966,126.9634797
갑을아파트,37.489754,126.922047
신원동치안센터,37.47909088,126.9270326
유완약국.성림교회,37.46684751,126.9300283
행운동우성아파트109동앞,37.485287,126.961219
신림고등학교,37.477891,126.916073
낙성대입구,37.47780813,126.9599796
신림성모성당앞,37.48707441,126.9326665
가족생활동,37.466978,126.957872
롯데백화점,37.49042787,126.9244827
삼성전자,37.46769431,126.9310842
신림청소년독서실.신림체육센터,37.48049969,126.9148759
낙성대동시장입구,37.47875434,126.9575345
관악우체국,37.485139,126.934147
신림고등학교,37.47798108,126.9168167
신림사거리.신원시장,37.48370921,126.9273006
삼성동시장,37.46920398,126.9316311
난곡사거리,37.48230119,126.9144634
신림역,37.48548832,126.9296507
인헌아파트,37.46802075,126.9612872
서울대벤처타운역.삼성동시장입구,37.47185504,126.9332126
동부아파트,37.48132003,126.9282143
낙성대역,37.47632106,126.9648558
당곡역.당곡사거리,37.48873105,126.9287658
서울과학전시관,37.46872249,126.9579992
은천교입구,37.4868363,126.9342753
은천교입구,37.48693633,126.9340849
삼성아파트,37.494576,126.927383
조원경로당,37.48353917,126.90827
서강약국,37.47947352,126.9279662
인헌연세약국,37.47484832,126.9668226
낙성대공원.관악복합평생교육센터,37.472205,126.958766
신도브래뉴.구펭귄아파트,37.484211,126.911039
동산교회,37.47877903,126.929898
오리사랑,37.47368455,126.9666848
봉일시장,37.48609276,126.9386493
낙성대입구,37.47874515,126.9595879
낙성대현대아파트,37.47487295,126.9591501
성지빌딩,37.47861197,126.9308322
펭귄시장,37.483576,126.912358
동인약국.인헌중고입구,37.47191522,126.9668511
국회단지입구,37.4865356,126.9394213
봉천역,37.483129,126.941979
봉천역,37.4835774,126.9414681
인헌초등학교,37.47658776,126.9591594
난곡사거리,37.48251537,126.914064
우리현대마트,37.47112059,126.9673568
경천교회,37.4879473,126.9405544
낙성대입구,37.4775169,126.9594607
신림체육센터,37.481016,126.914615
서림동주민센터,37.47485311,126.9349783
인수당약국,37.47044307,126.9677946
산성교회,37.48859121,126.941601
신원동치안센터,37.479222,126.926202
현대아파트109동,37.474872,126.933312
개미유통,37.46998685,126.9668429
서울관광고등학교,37.48904105,126.941975
낙성대역,37.47707918,126.9619752
서울대호암교수회관,37.46772958,126.9583174
봉천로사거리,37.48234217,126.9524255
관악세무서,37.47903792,126.9244976
난우초등학교,37.47647388,126.9171837
현대아파트106동,37.47509774,126.9325314
세진아파트,37.46963157,126.9659804
수정슈퍼,37.48956378,126.9421499
낙성대입구,37.4775943,126.9591814
구로디지털단지역,37.484549,126.905796
구로디지털단지역,37.484369,126.905813
난곡터널,37.478276,126.919017
난곡종점,37.46411007,126.9192838
세이브마트,37.47424731,126.9185745
봉천역,37.4835909,126.9414274
은천아파트,37.46930423,126.9651699
우리슈퍼,37.49015138,126.9423213
인헌초등학교,37.476522,126.958967
서울대벤처타운역.삼성동시장입구,37.47168821,126.932981
애동유치원,37.47415561,126.9202107
인헌아파트,37.46826,126.961683
롯데백화점관악점,37.489744,126.924916
롯데백화점관악점,37.49009,126.925983
신림역,37.484495,126.932989
신림역,37.48446517,126.9301935
봉천역,37.481993,126.944142
봉천역,37.482711,126.941497
서울대학교입구전철역,37.48159318,126.951428
관악구청,37.47990936,126.9522794
관악구청,37.47825141,126.9524998
서울대학교,37.46685724,126.9489516
신림2동차고지,37.470982,126.938321
신림2동차고지,37.470929,126.938768
벽산아파트후문.만물슈퍼,37.491067,126.941856
낙성대현대아파트,37.474424,126.959068
사당역4번출구A,37.47500152,126.981484
사당역4번출구B,37.4748086,126.9815173
봉천역,37.48313729,126.9416183
관악드림타운2단지.관악선의복지관,37.491928,126.946875
라이프아파트,37.47716694,126.9135636
삼성동시장,37.469153,126.931472
남강중고등학교입구,37.47408436,126.9214522
은천아파트,37.46918348,126.9651417
낙성대공원.관악복합평생교육센터,37.471697,126.958413
구암어린이집앞,37.491085,126.947528
미성중학교,37.47560406,126.9130747
삼성전자,37.467902,126.931094
제일교회입구,37.4744768,126.9221437
세진아파트,37.46951623,126.9659793
서울과학전시관,37.469566,126.957989
성현동주민센터,37.490021,126.947986
두영아파트,37.474346,126.913664
유완약국.성림교회,37.46690792,126.9300278
충남슈퍼.생각대로통신,37.47485933,126.9228522
개미유통,37.46987962,126.966852
호암교수회관,37.46841173,126.958334
현대시장,37.48722392,126.9466523
신라놀이터,37.47331302,126.9124929
광신고등학교.주공1단지,37.46554169,126.9268061
한마음슈퍼,37.47525537,126.9235494
소망유통,37.46947004,126.968401
두산아파트,37.48473599,126.946679
쌍용아파트후문,37.4727366,126.9116693
201동.동신교회,37.46421557,126.9258566
승산밝은빛교회.구무림비디오,37.4756424,126.9242602
군인아파트,37.46896724,126.9686942
호암교수회관,37.468262,126.957816
신협,37.48321392,126.946455
뉴서울아파트,37.47151245,126.9110761
3단지종합상가,37.46324467,126.92665
보명사.법화사,37.4759816,126.9248625
가족생활동,37.466361,126.957684
봉천로사거리,37.48204466,126.9514911
봉천역6번출구,37.483212,126.943536
아카시아마을.민방위교육장,37.47209914,126.9111579
삼성산주공307동앞,37.46182493,126.9273071
서울대후문.연구공원,37.465104,126.957782
봉천역4번출구,37.483584,126.941515
삼성산주공아파트정문,37.46121839,126.9257025
학부생활관,37.46314183,126.9577174
대학원생활관,37.46197275,126.9567821
기숙사삼거리,37.460463,126.956764
제2파워플랜트,37.449125,126.949654
건설환경종합연구소,37.447194,126.949997
보라매노인복지회관,37.49267792,126.9258907
신한은행앞.롯데백화점,37.490522,126.924334
벽산아파트,37.492322,126.943717
적십자센터,37.493009,126.946361
봉림교,37.48368797,126.9269361
서원치안센터.건강보험관악지사,37.48199283,126.9291589
노천강당,37.4587949,126.955328
신림역4번출구,37.48391302,126.9290486
서원역2번출구.서원동성당앞,37.47783639,126.9344657
신림복지관앞,37.4653,126.919765
교육개발원입구,37.47859,127.038482
교육개발원입구,37.477818,127.038758
양재역.서초문화예술회관,37.48261,127.035902
양재역.서초문화예술회관,37.481927,127.036827
뱅뱅사거리,37.487667,127.032432
뱅뱅사거리,37.486653,127.033097
래미안아파트.파이낸셜뉴스,37.491895,127.030405
래미안아파트.파이낸셜뉴스,37.491087,127.030987
신분당선강남역,37.495848,127.028538
신분당선강남역,37.494993,127.029112
지하철2호선강남역,37.501795,127.02574
지하철2호선강남역,37.500785,127.02637
논현역,37.5072265,127.0230319
논현역,37.506367,127.023728
신사역.푸른저축은행,37.51413699,127.0200637
신사역,37.512972,127.020607
반포역,37.5083482,127.0120079
반포역,37.507995,127.011155
고속터미널,37.506295,127.005137
고속터미널,37.505843,127.003922
신반포역.세화여중고,37.50345786,126.9956954
신반포역.세화여중고,37.503052,126.994697
구반포역.세화고등학교,37.50203716,126.9899766
구반포역.세화고등학교,37.501735,126.98907
아리랑TV.국립국악원,37.47883642,127.0090806
남태령역,37.46569518,126.9880882
이수역,37.4823317,126.9820742
사당역,37.47421898,126.9820504
총신대입구역.남성시장입구앞,37.487308,126.982301
경문고등학교,37.49043723,126.9827418
정금마을,37.4932972,126.982748
염곡마을.서초50플러스센터,37.461125,127.05081
염곡마을.서초50플러스센터,37.46156,127.049473
탑성마을.서초포레스타입구,37.457758,127.05869
탑성마을.서초포레스타입구,37.457572,127.058726
안골마을.서울언남초등학교,37.45575,127.063306
안골마을.서울언남초등학교,37.455708,127.063129
샘마을.서울특별시어린이병원,37.457177,127.070905
샘마을.서울특별시어린이병원,37.456805,127.070106
서초포레스타5단지정문,37.451777,127.058395
서초종합체육관,37.45851,127.042175
서울추모공원,37.45415582,127.042698
양재동화물터미널,37.460125,127.036776
양재동화물터미널,37.4602,127.037076
서울추모공원,37.45426839,127.0428812
한국소비자원,37.466093,127.043825
지하철3호선교대역,37.49178209,127.0141904
서울교대사거리,37.48732872,127.0150603
지하철2호선교대역2,37.494022,127.01538
서초동유원아파트,37.49545694,127.020216
창신교회앞.서리풀노리학교,37.49049062,127.0213791
창신교회.서리풀노리학교,37.490303,127.02128
서울교대정문앞,37.48893434,127.0162096
서울교대정문앞,37.488798,127.016373
남부터미널,37.48334911,127.0174997
서울시인재개발원입구,37.483108,127.022222
서울시인재개발원.한우리문화센터,37.482652,127.021742
서일초등학교,37.48650685,127.0213147
서일초등학교,37.48614105,127.021085
롯데칠성,37.49665727,127.0240036
롯데칠성,37.49507739,127.02522
서초포레스타2단지앞,37.455488,127.063037
래미안에스티지에스,37.492538,127.026468
래미안에스티지,37.493118,127.025942
서초청소년도서관,37.49267338,127.0285678
서초청소년도서관,37.492622,127.028881
서초동신동아아파트,37.491745,127.025385
서초2동주민센터서이초등학교,37.491595,127.025548
래미안리더스원아파트,37.49021755,127.0275566
추모공원입구,37.458317,127.038906
뱅뱅사거리,37.489022,127.0294
뱅뱅사거리,37.48881543,127.0298928
서초그랑자이아파트,37.488001,127.026038
서초그랑자이아파트,37.48762958,127.0260532
서초구청,37.484277,127.030748
서초구청,37.483857,127.030587
수협서초지점,37.493517,127.029385
서초문화예술정보학교,37.488021,127.0320162
법조단지,37.496385,127.013
교대역10번출구,37.493554,127.012781
서초역.서울중앙지법등기국,37.4931,127.007328
서초역1번출구,37.492017,127.00891
서울중앙지방검찰청,37.494768,127.006543
서울중앙지방검찰청대검찰청,37.494383,127.006115
서초아트자이아파트,37.485861,127.010842
서초동삼성아파트,37.488918,127.009342
서초유스센터.서초아트자이,37.48548015,127.0105006
서초동삼성아파트,37.48851159,127.0089653
서초3동주민센터,37.48312906,127.0116355
서초3동주민센터,37.48322183,127.0120799
서초동예술의전당,37.48168573,127.012886
서초중학교,37.48360511,127.0085384
서초중학교,37.48338792,127.0088053
서울고등학교,37.48293038,127.0050002
서울고등학교,37.48274743,127.0055791
상문고교,37.48190494,127.0047242
서초동예술의전당,37.479433,127.011232
서초동예술의전당,37.47969863,127.0108028
남부터미널.기쁨병원,37.48195789,127.0168662
남부터미널.기쁨병원,37.48173611,127.0176022
남부터미널,37.4842,127.0156
남부터미널.한일시멘트,37.48473184,127.0142185
남부터미널,37.484755,127.015601
서울교대사거리,37.48738464,127.0146476
서울교대사거리,37.48805071,127.0133427
서울교대사거리,37.487837,127.01314
지하철3호선교대역,37.49182448,127.0138184
KCC사옥,37.503035,127.020282
서초푸르지오써밋,37.502037,127.021736
서초푸르지오써밋.롯데캐슬클래식,37.50147583,127.0221683
진흥아파트,37.49772334,127.0237031
진흥아파트,37.497889,127.023901
강남역.강남역사거리,37.497784,127.0266041
서초동진흥아파트,37.49657912,127.0227753
서초동유원아파트,37.49575,127.01977
지하철2호선교대역4출구,37.49447257,127.0158387
법조단지,37.49628501,127.0132447
신논현역.구교보타워사거리,37.50262,127.02511
강남역,37.499878,127.026407
잠원한신아파트,37.51650064,127.0100875
래미안신반포리오센트아파트,37.519627,127.013905
신반포18차아파트,37.520158,127.014195
롯데캐슬아파트,37.51969445,127.0155352
롯데캐슬아파트,37.51996389,127.0154198
신반포13차아파트,37.51671188,127.0144202
신반포13차아파트,37.517147,127.014347
신동중학교,37.51559202,127.0132334
신동중학교,37.515502,127.013018
논현역7번출구,37.51066,127.019358
신사역4번출구,37.514985,127.019707
신사역5번출구,37.51697853,127.0189942
논현역6번출구,37.51029082,127.019213
논현역,37.5091091,127.0219545
반포동,37.505962,127.023498
신논현역.구교보타워사거리,37.504227,127.023023
제일약품사옥,37.503387,127.02025
사평역,37.504917,127.013887
사평역,37.503816,127.015802
디에이치반포라클라스,37.49966282,127.0124492
삼호가든사거리.반포도서관,37.50279745,127.0116013
삼성래미안,37.502853,126.995162
서초구민체육센터.심산문화센터,37.498388,126.990517
잠원한신아파트,37.516795,127.00984
잠원성당.아크로리버뷰아파트,37.513683,127.006645
잠원성당,37.51347046,127.0069649
뉴코아아울렛,37.50920911,127.0077586
신반포자이아파트,37.50947582,127.0080007
고속터미널,37.50626419,127.0093531
서울지방조달청.서울성모병원,37.49926,127.003934
센트럴시티,37.503553,127.00634
서울지방조달청.서울성모병원,37.500676,127.004092
