type,자치구,법정동,지번주소,월세(만원),보증금(만원),관리비(만원),면적,층수,위도,경도,주실 방향,주차,난방시설,엘리베이터,생활시설,안전시설,법정동_정제,행정동,행정동_정제
원룸,서울 동작구,신대방동 360-176,서울 동작구 신대방동 360-176,35,300,10.0,19.8m²,반층,37.49694267,126.9260304,남동향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지, 책상","CCTV, 디지털도어락, 공동현관, 인터폰",신대방동,신대방2동,서울특별시 동작구 신대방2동
원룸,서울 관악구,봉천동 1587-23,서울 관악구 봉천동 1587-23,30,1000,10.0,16.5m²,반지하,37.4774595,126.9493429,북동향(안방 기준),없음,개별난방,없음,"냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지","CCTV, 디지털도어락, 공동현관",봉천동,청룡동,서울특별시 관악구 청룡동
원룸,서울 관악구,신림동 440-22,서울 관악구 신림동 440-22,65,1000,0.0,26.4m²,2층,37.48073074,126.9233237,서향(안방 기준),없음,개별난방,없음,"냉장고, 인덕션, 세탁기, 옷장(행거), 책상","디지털도어락, 소화기, 공동현관, 인터폰",신림동,신원동,서울특별시 관악구 신원동
원룸,서울 금천구,독산동 1006-170,서울 금천구 독산동 1006-170,45,0,15.0,19.8m²,3층,37.46524382,126.8951715,남동향(안방 기준),없음,중앙난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지","디지털도어락, 공동현관, 인터폰",독산동,독산1동,서울특별시 금천구 독산1동
원룸,서울 관악구,봉천동 670-70,서울 관악구 봉천동 670-70,30,300,10.0,19.8m²,반층,37.48924935,126.9311225,남서향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지, 책상","디지털도어락, 공동현관, 인터폰",봉천동,보라매동,서울특별시 관악구 보라매동
원룸,서울 관악구,신림동 1629-60,서울 관악구 신림동 1629-60,48,300,12.0,19.8m²,옥탑,37.47837561,126.9273546,남동향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지",디지털도어락,신림동,신원동,서울특별시 관악구 신원동
원룸,서울 관악구,신림동 482-21,서울 관악구 신림동 482-21,43,0,8.0,19.8m²,반지하,37.48510026,126.9193861,남향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거)","CCTV, 디지털도어락, 화재경보기",신림동,신사동,서울특별시 관악구 신사동
원룸,서울 관악구,신림동 90-55,서울 관악구 신림동 90-55,35,500,10.0,16.5m²,반지하,37.48055981,126.9310694,서향(안방 기준),있음,중앙난방,있음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 책상","CCTV, 디지털도어락, 공동현관, 화재경보기",신림동,서원동,서울특별시 관악구 서원동
원룸,서울 관악구,신림동 1435-18,서울 관악구 신림동 1435-18,38,1,2.0,16.5m²,1층,37.48564931,126.9269767,남향(안방 기준),없음,개별난방,없음,"냉장고, 세탁기, 가스레인지","CCTV, 인터폰",신림동,신림동,서울특별시 관악구 신림동
원룸,서울 관악구,신림동 1421-39,서울 관악구 신림동 1421-39,60,1000,10.0,19.8m²,10층,37.4854364,126.9310118,서향(거실 기준),있음,개별난방,있음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 책상","CCTV, 디지털도어락, 공동현관, 인터폰, 화재경보기",신림동,신림동,서울특별시 관악구 신림동
원룸,서울 관악구,봉천동 1618-37,서울 관악구 봉천동 1618-37,32,200,6.0,13.2m²,반지하,37.4767498,126.956172,북동향(안방 기준),있음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지","CCTV, 디지털도어락, 공동현관, 인터폰, 화재경보기",봉천동,낙성대동,서울특별시 관악구 낙성대동
원룸,서울 관악구,신림동 254-56,서울 관악구 신림동 254-56,30,100,10.0,19.8m²,반층,37.46517071,126.9354834,남서향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지, 책상","디지털도어락, 공동현관, 인터폰",신림동,대학동,서울특별시 관악구 대학동
원룸,서울 관악구,신림동 255-24,서울 관악구 신림동 255-24,25,50,10.0,19.8m²,1층,37.46579251,126.9368462,남동향(안방 기준),없음,중앙난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지, 책상","디지털도어락, 공동현관, 인터폰",신림동,대학동,서울특별시 관악구 대학동
원룸,서울 관악구,신림동 251-30,서울 관악구 신림동 251-30,45,300,0.0,16.5m²,4층,37.46818494,126.9383211,북향(안방 기준),있음,중앙난방,있음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지, 책상","CCTV, 디지털도어락, 소화기, 공동현관, 화재경보기",신림동,대학동,서울특별시 관악구 대학동
원룸,서울 관악구,신림동 1415-10,서울 관악구 신림동 1415-10,54,0,9.0,16.5m²,6층,37.48698073,126.9322653,서향(안방 기준),없음,개별난방,있음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지","디지털도어락, 공동현관, 인터폰",신림동,신림동,서울특별시 관악구 신림동
원룸,서울 관악구,신림동 1440-26,서울 관악구 신림동 1440-26,35,9000,9.0,16.5m²,4층,37.4879517,126.9260314,남동향(안방 기준),없음,개별난방,있음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지","CCTV, 인터폰, 화재경보기",신림동,신림동,서울특별시 관악구 신림동
원룸,서울 관악구,봉천동 645-135,서울 관악구 봉천동 645-135,40,0,10.0,19.8m²,반지하,37.48813419,126.9376431,남향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거)","CCTV, 디지털도어락, 공동현관, 인터폰",봉천동,보라매동,서울특별시 관악구 보라매동
원룸,서울 관악구,신림동 1437-22,서울 관악구 신림동 1437-22,70,0,10.0,26.4m²,4층,37.48643436,126.9263864,동향(안방 기준),없음,개별난방,있음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지, 책상","CCTV, 디지털도어락, 공동현관, 인터폰, 화재경보기",신림동,신림동,서울특별시 관악구 신림동
원룸,서울 관악구,신림동 231-54,서울 관악구 신림동 231-54,68,500,0.0,23.1m²,3층,37.46945034,126.9426559,남향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 세탁기, 옷장(행거), 가스레인지, 전자레인지, 책상","디지털도어락, 공동현관, 인터폰",신림동,대학동,서울특별시 관악구 대학동
원룸,서울 관악구,신림동 255-140,서울 관악구 신림동 255-140,60,200,10.0,39.7m²,2층,37.46438437,126.9365975,남동향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지","디지털도어락, 공동현관, 인터폰",신림동,대학동,서울특별시 관악구 대학동
원룸,서울 서초구,서초동 1364-65,서울 서초구 서초동 1364-65,165,0,10.0,39.7m²,5층,37.48510086,127.0307964,동향(거실 기준),없음,개별난방,있음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지","CCTV, 디지털도어락, 인터폰, 화재경보기",서초동,서초2동,서울특별시 서초구 서초2동
원룸,서울 관악구,봉천동 635-358,서울 관악구 봉천동 635-358,47,0,9.0,19.8m²,2층,37.48764634,126.9416115,남동향(안방 기준),없음,개별난방,없음,"냉장고, 인덕션, 세탁기, 전자레인지","CCTV, 디지털도어락, 공동현관",봉천동,은천동,서울특별시 관악구 은천동
원룸,서울 관악구,봉천동 196-166,서울 관악구 봉천동 196-166,38,1000,13.0,19.8m²,1층,37.4729803,126.9626272,서향(안방 기준),있음,중앙난방,있음,"냉장고, 인덕션, 세탁기, 책상","디지털도어락, 소화기, 공동현관",봉천동,인헌동,서울특별시 관악구 인헌동
원룸,서울 관악구,봉천동 1534-29,서울 관악구 봉천동 1534-29,46,0,9.0,23.1m²,반지하,37.48010154,126.9401136,남향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 전자레인지, 책상","CCTV, 디지털도어락, 소화기, 공동현관, 인터폰, 화재경보기",봉천동,청룡동,서울특별시 관악구 청룡동
원룸,서울 서대문구,연희동 339-96,서울 서대문구 연희동 339-96,60,1000,7.0,16.5m²,2층,37.56376223,126.9327233,남향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 세탁기, 가스레인지, 책상","디지털도어락, 공동현관, 인터폰, 화재경보기",연희동,연희동,서울특별시 서대문구 연희동
투룸,서울 관악구,신림동 1432-115,서울 관악구 신림동 1432-115,130,0,10.0,29.8m²,7층,37.48557619,126.9280579,동향(안방 기준),있음,개별난방,있음,"신발장, 냉장고, 인덕션","CCTV, 디지털도어락, 소화기, 공동현관, 인터폰, 화재경보기",신림동,신림동,서울특별시 관악구 신림동
원룸,서울 관악구,신림동 1582-10,서울 관악구 신림동 1582-10,60,300,10.0,29.8m²,3층,37.48092246,126.9235806,남향(안방 기준),없음,개별난방,없음,"신발장, 냉장고, 인덕션, 세탁기, 옷장(행거), 책상","CCTV, 디지털도어락, 공동현관, 인터폰, 화재경보기",신림동,신원동,서울특별시 관악구 신원동
